filename,gt
2579,|-s_8-s_0-|-|-|-s_0-|-s_1-s_4
2580,|-|-s_9-s_7-|-s_7-|-|-s_0-s_4
2581,s_2-|-s_2-s_8-s_3-s_2-|-|-|-s_1
2582,|-|-s_8-|-|-|-s_7-|-|-|
2583,s_8-|-s_4-|-s_3-s_4-|-s_2-|-|
2584,|-s_5-|-|-|-s_7-|-|-s_2-s_4
2585,s_9-s_2-s_1-|-|-s_2-s_1-s_4-|-|
2586,s_0-|-|-|-|-|-s_8-s_7-s_0-|
2587,|-s_1-|-s_6-s_8-|-s_0-|-|-s_8
2588,|-s_5-s_9-s_5-|-s_9-|-s_1-|-|
2589,s_8-s_7-|-|-s_1-|-s_9-|-|-|
2590,s_6-s_3-s_7-|-s_1-s_4-|-s_6-|-|
2591,|-s_2-s_4-s_6-s_2-s_1-s_8-s_7-|-|
2592,|-s_2-|-|-s_6-s_2-|-|-|-s_3
2593,|-s_9-s_3-s_8-s_8-|-|-|-|-|
2594,s_3-|-|-s_0-|-s_5-s_3-s_0-|-s_1
2595,|-s_5-|-s_8-|-s_2-|-s_7-s_6-s_9
2596,s_6-|-s_4-|-|-s_6-s_2-|-s_8-s_4
2597,|-s_5-|-s_7-|-|-s_3-s_5-|-s_1
2598,s_6-s_0-|-s_5-|-|-|-s_7-|-|
2599,|-|-|-|-|-s_8-s_4-s_8-s_2-|
2600,|-|-|-s_7-s_0-|-|-s_9-|-s_7
2601,|-|-|-s_0-|-|-s_0-|-s_8-s_2
2602,s_9-|-|-|-|-s_0-|-|-|-|
2603,|-|-|-s_7-s_1-s_1-s_5-s_1-s_7-s_6
2604,s_5-|-s_5-|-s_8-s_3-|-s_3-|-s_0
2605,s_4-|-s_2-s_5-|-|-|-s_2-s_4-s_7
2606,|-|-|-|-s_0-|-|-|-|-|
2607,s_8-s_7-|-s_7-s_8-s_2-|-|-|-s_0
2608,|-s_3-s_0-|-|-s_4-s_6-|-|-|
2609,s_1-s_9-s_6-s_6-|-|-|-s_6-|-|
2610,|-|-|-s_1-s_7-|-|-|-|-|
2611,s_1-|-|-|-s_8-s_7-s_5-|-|-s_8
2612,s_4-|-|-s_8-s_4-s_3-|-|-s_1-s_1
2613,s_4-s_1-|-|-|-s_6-s_3-s_8-s_1-s_6
2614,s_3-|-|-s_0-s_5-|-s_7-|-s_5-|
2615,|-s_5-|-s_9-|-|-|-s_9-s_6-|
2616,s_4-|-s_4-|-|-s_1-|-|-|-s_8
2617,|-|-s_5-|-|-s_1-s_9-|-|-s_2
2618,s_5-s_0-s_4-|-|-s_0-|-s_7-|-|
2619,|-|-|-|-|-s_5-|-|-|-s_8
2620,s_6-|-s_2-s_7-s_0-|-s_8-|-s_5-|
2621,s_9-|-|-|-|-s_3-|-s_6-s_8-s_0
2622,s_6-s_5-s_5-|-s_9-|-s_2-s_1-s_8-s_1
2623,s_7-s_0-|-|-s_8-|-s_5-|-|-|
2624,s_6-s_2-s_9-|-s_7-s_9-s_8-s_7-s_1-|
2625,|-|-s_3-|-s_0-s_9-s_4-s_8-s_1-|
2626,|-|-|-|-|-s_9-s_1-s_2-|-s_7
2627,|-s_2-|-|-|-|-|-|-|-|
2628,s_4-|-s_2-|-|-s_3-|-|-s_6-|
2629,|-s_6-s_1-s_1-s_6-|-s_2-s_8-|-s_8
2630,|-|-s_4-s_8-|-s_7-|-s_6-s_3-|
2631,s_6-s_0-|-s_6-|-|-|-|-s_5-s_2
2632,s_6-s_4-|-|-|-|-s_0-|-s_4-|
2633,|-|-|-s_2-|-|-|-s_7-|-|
2634,|-|-|-s_2-|-s_3-|-s_8-s_0-|
2635,s_4-|-s_4-|-s_5-|-|-s_4-|-|
2636,s_7-s_0-|-s_2-s_6-s_8-|-|-|-|
2637,s_9-|-|-|-s_8-|-|-s_4-s_1-|
2638,s_7-s_7-s_7-|-s_9-s_0-|-|-s_2-|
2639,|-s_5-s_2-|-|-s_9-|-|-s_8-s_4
2640,|-|-|-|-|-s_7-|-s_7-s_8-|
2641,s_2-|-s_5-s_0-s_0-|-s_9-s_1-s_3-s_7
2642,s_6-s_5-s_1-|-s_5-s_6-|-|-s_3-s_8
2643,|-s_5-s_4-|-s_9-s_0-|-s_3-|-s_7
2644,s_7-s_7-|-|-|-|-|-s_2-|-s_1
2645,|-s_0-s_1-|-s_2-|-|-|-|-|
2646,s_6-s_0-|-s_3-|-|-|-s_8-|-|
2647,|-s_5-|-s_9-|-s_8-s_6-|-s_3-s_0
2648,|-|-|-s_7-s_8-|-s_1-|-s_1-s_8
2649,|-|-|-s_6-s_8-s_9-s_1-|-|-s_8
2650,|-|-s_7-s_0-|-s_5-s_7-|-|-|
2651,|-|-|-s_4-|-|-s_4-s_2-|-|
2652,s_2-s_3-|-s_4-s_0-|-|-s_1-s_2-|
2653,|-s_2-s_6-|-|-s_0-|-s_9-s_2-s_2
2654,s_0-s_1-s_7-|-s_6-s_3-s_0-|-|-|
2655,s_1-|-|-|-s_7-|-|-|-s_3-|
2656,|-|-|-s_0-|-|-s_1-s_7-|-s_1
2657,|-s_1-s_5-|-|-s_2-|-s_5-s_5-s_9
2658,s_6-|-s_6-|-s_5-|-|-s_5-|-|
2659,s_5-s_2-|-|-|-|-|-s_9-|-s_8
2660,|-s_1-|-|-s_3-|-|-s_7-|-s_2
2661,|-s_5-s_1-s_1-s_4-|-s_8-s_2-s_4-|
2662,s_3-|-s_6-s_8-|-s_9-|-s_4-s_4-s_8
2663,s_6-|-|-|-s_9-|-|-s_1-|-|
2664,|-s_4-|-|-|-s_4-s_4-s_4-|-|
2665,s_2-s_5-s_0-|-|-|-|-s_2-|-s_1
2666,|-s_1-s_9-s_9-s_1-s_4-|-|-s_9-|
2667,|-|-s_3-s_5-|-|-s_6-s_1-s_7-|
2668,|-|-s_8-|-s_2-s_8-s_5-|-s_4-|
2669,s_2-|-|-s_2-|-s_2-|-s_1-|-|
2670,s_4-|-s_3-s_0-s_9-s_4-s_1-s_6-s_3-s_1
2671,s_6-|-|-s_3-|-s_1-s_8-|-|-|
2672,|-|-s_7-|-|-|-s_6-s_8-s_9-|
2673,|-s_4-|-s_3-|-s_8-|-s_8-s_9-|
2674,|-s_8-|-s_1-|-|-s_1-|-s_1-s_0
2675,|-|-|-|-s_0-|-s_0-|-s_4-s_1
2676,s_2-|-s_9-s_2-|-s_5-|-|-|-s_7
2677,|-|-|-|-|-|-s_2-s_5-s_3-|
2678,s_6-|-s_3-|-|-|-|-s_3-s_0-s_7
2679,s_0-|-|-|-|-s_4-|-s_5-s_3-s_8
2680,s_9-s_1-s_2-|-s_2-|-s_3-|-|-s_4
2681,|-s_1-|-|-s_8-s_9-|-|-s_5-|
2682,s_7-|-s_5-|-|-s_5-s_0-|-|-|
2683,|-|-s_5-s_9-s_9-|-|-s_6-s_9-|
2684,|-s_7-s_3-|-s_3-s_7-s_3-s_3-s_3-s_1
2685,s_5-s_5-|-s_8-|-s_4-s_2-s_2-|-s_5
2686,s_5-s_1-s_1-|-s_1-s_8-|-|-|-|
2687,s_0-s_1-|-|-s_0-s_2-|-|-s_3-|
2688,|-|-s_4-s_2-s_2-s_9-s_7-s_3-s_5-|
2689,|-|-|-|-s_3-|-s_0-|-s_9-|
2690,s_4-s_5-s_0-|-s_7-|-s_9-|-s_6-s_5
2691,|-s_4-s_0-|-|-|-s_1-s_9-|-|
2692,s_7-s_3-|-|-s_1-|-|-s_3-s_6-|
2693,|-|-s_0-s_8-|-|-s_4-|-s_3-|
2694,s_9-|-s_3-s_1-s_7-s_8-s_0-|-s_1-s_7
2695,s_5-s_1-|-s_1-s_5-s_5-s_8-|-s_4-|
2696,|-s_5-s_1-s_1-s_7-|-|-|-s_2-|
2697,|-|-s_6-|-s_5-|-|-|-|-s_2
2698,s_2-|-|-|-s_5-|-|-s_3-s_6-|
2699,|-|-s_4-s_4-s_2-|-|-s_0-s_3-s_2
2700,|-s_3-|-|-|-s_7-|-|-|-|
2701,|-s_1-s_0-|-s_1-|-s_4-s_8-|-|
2702,|-|-s_2-s_8-|-s_1-s_3-|-s_2-|
2703,s_9-s_2-|-|-|-s_1-|-s_6-|-s_2
2704,|-|-|-|-s_2-|-|-|-|-|
2705,|-s_4-s_8-s_5-s_3-s_9-|-s_5-|-s_5
2706,s_9-s_9-s_0-s_9-|-s_6-s_7-s_7-|-|
2707,s_3-|-|-s_4-|-|-|-|-s_2-s_4
2708,s_1-s_6-s_1-s_2-s_7-|-|-|-|-s_2
2709,|-s_6-s_8-s_9-|-s_8-s_4-s_6-s_5-s_4
2710,s_9-s_3-s_6-s_0-|-s_4-s_0-|-s_9-s_4
2711,|-|-s_6-|-|-|-|-s_2-s_8-s_8
2712,|-|-s_1-|-|-|-s_8-|-s_0-|
2713,s_3-s_5-s_3-s_7-|-s_4-s_5-s_2-s_5-s_3
2714,s_8-|-|-s_9-|-|-s_7-|-|-s_6
2715,|-s_7-s_4-s_9-|-s_9-s_3-|-s_1-s_1
2716,|-s_8-|-s_8-s_6-s_3-|-s_2-|-|
2717,s_7-|-|-s_8-|-|-s_5-|-|-|
2718,|-|-|-|-|-|-|-|-s_6-s_7
2719,|-s_7-|-s_2-|-s_4-s_3-s_2-s_9-|
2720,s_8-|-|-s_1-s_2-s_1-|-|-s_1-s_9
2721,s_3-s_4-s_6-s_1-s_6-s_5-s_2-|-|-|
2722,s_7-|-s_7-|-|-s_5-s_8-s_0-s_0-s_1
2723,s_5-|-s_6-s_6-|-|-|-|-s_7-|
2724,s_7-s_5-|-|-|-s_7-s_5-s_5-|-|
2725,|-|-|-s_2-s_4-s_5-s_2-s_8-s_3-|
2726,|-|-s_4-|-s_0-|-|-|-s_1-s_4
2727,s_6-|-s_9-s_9-s_1-s_2-s_2-|-s_0-|
2728,|-s_9-s_9-s_1-|-|-|-s_9-|-s_9
2729,|-s_9-s_2-s_2-s_6-|-|-|-|-s_6
2730,s_6-|-|-s_6-s_9-|-|-|-|-|
2731,s_4-|-|-|-s_0-s_6-s_6-|-|-s_6
2732,s_5-s_0-|-s_3-|-s_6-s_2-s_8-|-s_0
2733,s_6-s_3-s_6-s_4-s_8-|-s_3-|-|-s_4
2734,|-|-s_5-s_7-s_1-|-|-s_4-s_3-|
2735,s_9-s_1-|-|-|-|-s_9-s_8-|-|
2736,s_2-s_9-s_9-s_9-s_4-|-|-s_2-|-|
2737,|-|-|-|-|-s_7-s_6-|-|-s_1
2738,|-|-s_8-|-s_8-|-s_3-|-|-|
2739,|-|-|-|-s_9-s_8-s_7-s_7-s_4-s_4
2740,|-|-s_1-s_2-|-|-s_1-s_1-|-|
2741,|-s_3-s_6-|-|-|-s_1-s_5-|-s_8
2742,s_5-s_5-s_4-|-s_7-s_2-s_3-s_3-|-|
2743,|-s_5-s_3-s_8-s_2-s_2-|-|-s_4-|
2744,s_6-|-s_0-s_5-s_5-s_3-|-|-|-|
2745,s_9-|-s_4-|-s_0-s_9-|-s_7-|-|
2746,|-s_3-s_6-s_1-|-|-s_3-s_5-s_3-|
2747,|-|-|-|-|-|-s_7-s_5-s_7-s_6
2748,s_2-s_0-|-|-s_1-|-s_7-s_3-s_6-s_2
2749,s_9-|-s_8-s_4-|-|-s_9-s_7-|-|
2750,s_3-s_5-s_0-|-s_1-|-s_1-s_3-s_7-s_4
2751,s_7-s_3-s_7-s_3-|-|-|-s_0-|-|
2752,|-|-|-|-s_3-s_2-s_2-s_8-|-s_9
2753,s_8-|-|-|-s_9-|-|-s_5-s_1-|
2754,|-|-s_4-|-s_8-|-|-|-|-|
2755,s_7-|-|-|-s_8-|-|-|-|-|
2756,s_0-|-s_1-|-s_8-|-s_3-|-|-|
2757,s_0-s_6-|-|-s_0-|-|-s_8-s_6-s_1
2758,s_2-|-s_7-s_3-|-|-|-s_6-|-s_5
2759,s_4-|-s_7-s_6-|-s_6-s_1-|-s_6-s_1
2760,|-s_2-|-s_2-s_4-s_4-|-|-|-s_4
2761,|-|-|-|-|-s_7-|-|-s_0-|
2762,s_1-s_6-|-s_4-|-|-s_3-s_5-|-s_4
2763,s_2-|-|-|-|-s_9-|-|-|-|
2764,|-s_8-|-|-s_0-|-s_1-s_8-|-s_5
2765,s_0-|-s_4-s_8-|-|-|-s_5-|-|
2766,|-s_1-|-|-|-s_1-|-|-s_4-s_7
2767,s_7-|-|-s_4-|-|-|-s_1-s_0-|
2768,|-|-s_3-|-|-s_0-|-|-s_1-|
2769,|-s_4-s_9-|-|-s_6-|-s_1-s_1-s_6
2770,s_5-s_2-s_4-|-|-s_7-s_6-s_5-|-s_5
2771,|-s_7-|-|-s_1-|-|-|-s_1-|
2772,s_3-|-|-s_6-s_7-s_7-s_8-s_9-s_6-|
2773,|-s_2-|-|-s_9-s_9-s_6-s_0-|-|
2774,s_3-|-|-s_1-s_3-|-s_4-|-s_6-|
2775,|-s_7-|-|-s_9-|-|-s_0-s_4-s_7
2776,s_8-s_9-|-s_8-s_4-|-s_8-|-s_7-|
2777,|-s_8-|-|-|-s_9-|-s_4-s_9-|
2778,|-|-|-s_0-|-s_2-|-s_8-|-|
2779,s_5-|-|-s_3-|-|-|-s_7-|-s_0
2780,s_9-|-s_5-s_7-|-|-s_0-s_8-s_6-|
2781,s_3-s_5-s_1-|-s_1-s_2-s_9-s_0-s_1-s_7
2782,s_5-|-|-|-s_3-s_9-|-|-|-|
2783,s_5-s_1-s_1-|-|-|-s_9-|-s_9-s_6
2784,|-s_2-s_5-|-|-s_4-|-s_9-|-s_6
2785,|-|-|-|-s_8-s_6-s_4-s_0-|-s_3
2786,|-s_3-|-|-|-|-s_3-|-s_8-s_3
2787,s_3-|-s_0-|-s_1-s_6-|-|-|-|
2788,s_3-s_1-s_5-s_4-|-s_7-|-s_3-s_1-s_1
2789,|-|-|-s_3-|-s_6-s_8-|-s_8-|
2790,|-|-s_7-|-|-|-|-s_4-s_6-|
2791,s_9-s_6-s_7-s_9-|-s_5-s_2-s_4-s_7-s_3
2792,|-|-|-s_6-|-s_3-|-s_5-|-s_1
2793,|-s_3-s_1-s_2-|-|-s_9-s_1-|-|
2794,s_8-s_2-|-|-|-s_5-|-s_5-|-s_9
2795,|-s_6-s_3-s_0-s_8-s_8-s_4-|-|-s_2
2796,|-s_6-s_4-s_4-|-|-s_3-|-s_7-s_0
2797,|-|-|-|-s_5-s_1-|-s_9-s_6-|
2798,s_9-|-s_8-s_0-s_6-s_1-|-|-|-s_1
2799,|-|-s_5-|-|-|-|-|-|-|
2800,s_1-|-|-s_2-|-|-|-s_8-|-|
2801,|-|-|-|-|-|-|-s_9-s_7-|
2802,s_5-|-|-|-|-s_5-s_7-|-|-s_5
2803,|-|-s_2-|-s_5-|-s_9-|-|-s_4
2804,s_3-|-s_1-s_6-|-s_2-s_9-|-|-s_6
2805,|-|-|-|-|-|-s_5-|-|-|
2806,s_3-s_4-s_4-s_0-s_5-|-|-|-|-s_5
2807,s_9-s_9-|-s_1-|-|-|-s_4-s_6-|
2808,s_6-|-s_0-|-s_6-|-s_3-s_9-s_0-|
2809,|-s_9-|-s_7-|-s_0-s_4-|-|-|
2810,|-s_4-s_9-|-s_1-s_3-|-|-|-|
2811,s_7-|-|-s_7-s_6-|-s_5-|-s_9-s_6
2812,|-|-s_3-|-s_2-|-|-|-s_6-s_6
2813,s_9-s_3-|-|-s_4-s_2-s_9-|-s_3-|
2814,s_5-|-s_5-s_4-s_3-|-s_7-|-|-s_5
2815,|-|-|-s_9-s_8-s_0-s_8-s_2-s_3-s_2
2816,s_8-|-|-s_3-|-s_4-|-|-|-s_7
2817,|-s_7-|-|-s_5-|-|-s_7-|-s_3
2818,|-|-s_7-s_4-|-|-|-s_0-s_4-|
2819,s_9-|-s_2-s_6-|-|-|-|-s_7-|
2820,|-s_3-|-s_7-s_8-|-|-s_1-s_1-s_5
2821,|-s_1-s_6-|-|-|-|-|-s_2-s_9
2822,s_9-|-|-s_1-|-|-s_3-|-|-s_0
2823,|-|-s_4-s_5-s_7-|-|-s_5-s_7-s_4
2824,s_8-|-s_4-|-s_7-|-s_0-s_9-|-s_8
2825,s_9-|-|-s_9-s_8-s_1-s_2-s_7-|-s_6
2826,s_6-s_8-|-s_0-|-s_5-|-|-|-|
2827,|-|-s_2-s_2-|-s_6-s_0-|-|-|
2828,|-|-|-s_1-|-|-|-s_0-|-|
2829,|-s_6-s_2-s_4-s_8-|-|-|-s_4-s_3
2830,|-|-s_4-|-|-|-s_2-s_2-s_6-s_1
2831,|-s_4-|-|-s_5-|-s_1-|-|-|
2832,|-|-|-s_7-|-|-|-s_5-s_9-|
2833,s_5-s_1-|-s_2-|-s_2-|-|-|-s_8
2834,s_0-|-|-s_1-s_0-|-|-s_3-|-|
2835,|-s_1-|-|-|-s_5-|-s_1-|-|
2836,s_4-s_5-s_9-|-s_6-|-|-|-s_8-|
2837,s_2-s_2-|-|-|-|-|-|-s_3-|
2838,s_8-|-s_2-s_2-|-s_6-|-s_3-|-|
2839,s_4-|-|-s_5-s_5-s_8-s_3-|-s_9-|
2840,|-|-s_6-|-s_0-s_7-|-s_9-|-|
2841,|-|-|-|-s_2-s_1-|-s_2-|-s_3
2842,|-s_3-s_9-s_6-s_2-s_4-|-|-|-s_1
2843,|-s_2-|-s_8-|-s_7-|-s_8-|-s_0
2844,s_3-|-s_3-|-s_0-|-|-s_3-|-|
2845,s_1-s_7-s_4-s_9-s_9-s_7-s_3-|-s_1-|
2846,s_3-|-s_5-s_5-s_4-|-|-|-s_5-|
2847,|-|-|-|-|-s_0-s_1-s_2-s_2-|
2848,s_4-|-|-s_9-|-|-|-s_9-|-|
2849,s_3-s_1-s_8-|-s_3-s_1-|-|-s_7-|
2850,|-|-s_6-|-|-|-|-s_4-|-|
2851,s_6-|-|-|-|-s_8-s_2-|-s_0-|
2852,s_1-s_4-|-s_5-s_0-s_7-s_9-|-s_9-|
2853,|-|-|-|-|-|-|-s_5-s_1-|
2854,|-s_6-|-s_1-|-s_3-|-s_9-|-|
2855,|-s_5-|-s_3-s_8-|-|-|-|-|
2856,|-|-|-|-s_0-s_9-|-s_5-|-s_1
2857,s_5-|-|-|-s_8-|-|-s_6-|-|
2858,|-s_2-|-|-|-s_9-s_3-s_5-|-s_4
2859,|-s_1-s_5-|-|-|-|-s_6-s_0-s_9
2860,|-|-|-s_3-s_9-|-|-s_7-s_4-|
2861,s_3-|-s_0-|-s_7-s_8-|-|-|-|
2862,|-|-s_8-s_3-s_5-s_1-s_9-s_8-s_1-s_3
2863,|-|-|-|-|-s_1-s_0-|-s_0-|
2864,|-|-|-|-s_7-s_9-|-s_4-s_6-s_0
2865,s_3-|-|-|-s_9-s_3-|-|-|-s_7
2866,s_3-|-s_7-|-|-s_7-|-s_6-s_1-|
2867,s_5-|-s_4-s_4-s_2-|-s_0-s_8-|-|
2868,s_0-|-s_6-s_5-s_1-s_9-s_5-s_7-s_7-|
2869,|-s_6-|-|-s_9-|-s_0-s_7-|-|
2870,s_4-|-|-s_6-s_0-s_1-|-s_7-|-|
2871,|-s_6-s_5-|-|-s_6-|-|-|-s_8
2872,s_9-|-s_2-s_6-|-|-s_2-s_1-|-|
2873,|-s_1-|-s_1-s_3-s_0-s_5-s_3-|-s_3
2874,|-|-|-s_5-s_5-s_5-s_4-|-|-|
2875,|-s_2-|-s_8-s_0-|-s_2-|-s_5-|
2876,|-|-|-s_3-|-s_2-s_8-s_4-|-|
2877,|-|-|-|-s_6-|-s_5-s_6-|-|
2878,s_7-|-|-|-|-|-s_0-s_9-|-|
2879,|-s_4-s_6-s_4-|-s_9-s_7-s_0-|-s_7
2880,s_2-|-|-s_6-|-|-|-|-s_2-|
2881,s_7-s_3-s_4-s_5-|-|-s_0-s_2-|-s_1
2882,|-|-s_9-|-|-|-s_6-s_1-|-s_8
2883,s_3-|-|-|-|-s_5-|-|-|-s_7
2884,|-s_3-|-s_4-s_6-|-s_7-|-s_6-|
2885,s_7-|-s_0-|-s_3-|-s_3-|-s_1-|
2886,s_2-|-s_3-s_2-|-s_1-|-s_7-s_1-s_6
2887,|-s_5-s_9-|-|-|-s_0-|-|-|
2888,s_3-s_3-|-|-s_2-s_0-s_0-|-|-s_9
2889,s_1-|-|-|-s_2-s_2-|-s_3-|-|
2890,s_1-s_5-|-s_5-s_4-|-|-s_8-s_9-|
2891,|-s_1-|-s_3-s_8-|-s_6-s_4-s_8-s_4
2892,s_0-s_7-s_5-|-|-s_2-|-s_5-|-s_3
2893,s_1-|-s_1-s_6-|-|-s_5-s_4-|-|
2894,|-s_9-|-s_0-s_9-|-s_5-|-s_9-|
2895,|-|-|-|-s_8-|-|-|-s_2-s_1
2896,|-|-|-s_3-|-|-|-|-|-s_7
2897,s_1-s_5-s_6-|-s_2-s_9-s_1-|-|-|
2898,s_6-s_7-|-s_1-|-s_4-|-|-|-|
2899,|-|-s_9-|-s_5-|-|-s_8-s_3-s_5
2900,s_7-|-|-|-|-|-|-s_4-s_9-|
2901,|-|-|-s_9-s_9-|-s_8-|-|-|
2902,|-s_3-|-s_2-|-s_2-|-|-|-s_8
2903,|-|-|-|-|-s_6-s_6-s_8-s_5-|
2904,s_9-|-s_7-s_5-s_5-|-|-|-|-s_9
2905,s_7-|-s_2-|-s_6-|-s_1-s_6-s_9-s_4
2906,s_0-s_0-|-|-|-s_2-s_1-s_6-|-s_6
2907,|-|-|-s_2-|-|-|-|-|-|
2908,|-s_8-s_0-s_9-|-s_1-|-|-|-|
2909,|-|-|-s_3-|-s_7-s_1-s_2-|-s_3
2910,s_4-|-s_3-s_8-s_1-|-|-s_2-|-s_2
2911,|-s_4-s_6-s_4-s_7-|-|-s_9-|-|
2912,s_7-|-s_3-|-|-s_5-s_3-s_9-|-s_9
2913,s_2-|-s_9-|-s_0-|-s_8-s_3-s_2-s_1
2914,s_0-s_7-|-s_3-|-s_9-s_7-s_4-|-s_8
2915,|-s_8-s_4-|-|-s_4-|-|-s_5-|
2916,s_7-s_0-|-s_6-|-s_6-s_3-s_8-s_7-s_4
2917,|-|-s_7-s_2-s_3-s_3-s_4-s_8-|-s_0
2918,|-|-|-|-s_4-s_0-s_9-s_8-s_3-s_0
2919,s_3-|-s_9-|-|-|-s_8-|-|-s_2
2920,|-|-|-s_5-|-|-s_0-|-s_5-|
2921,s_2-s_5-s_5-s_7-|-s_6-|-s_4-s_6-s_0
2922,|-|-|-s_6-s_5-s_3-|-s_2-s_2-s_9
2923,|-|-|-s_2-|-s_2-s_5-s_4-s_3-|
2924,|-s_7-s_0-s_6-s_7-|-|-s_5-|-s_5
2925,s_8-s_8-|-|-s_4-s_6-s_5-s_6-|-|
2926,s_4-|-|-s_7-|-s_7-|-s_1-|-s_1
2927,|-|-s_8-s_7-|-|-|-|-|-|
2928,|-s_7-s_6-s_6-s_3-s_9-|-|-s_9-s_7
2929,s_9-s_1-s_7-s_6-s_0-s_2-s_0-|-s_1-s_3
2930,s_1-|-s_0-s_6-s_4-s_8-|-s_6-s_0-s_7
2931,|-s_2-s_6-|-|-s_7-s_1-s_8-|-s_0
2932,s_6-s_8-|-s_9-|-|-s_0-s_8-|-|
2933,s_5-s_3-s_4-s_6-|-|-s_5-|-|-|
2934,s_8-s_5-s_3-|-|-|-|-|-s_1-s_3
2935,s_3-|-|-s_6-|-|-s_4-|-s_7-s_1
2936,|-s_5-|-s_4-s_5-s_3-|-s_6-|-s_6
2937,|-|-|-s_0-|-|-|-|-s_7-s_0
2938,|-s_1-s_2-s_4-|-s_1-s_7-|-s_3-s_8
2939,s_6-|-s_7-s_9-|-s_7-|-s_7-|-|
2940,s_9-s_2-s_6-s_0-|-|-s_9-s_4-|-s_4
2941,|-s_4-s_3-s_8-s_0-|-|-s_3-|-s_6
2942,s_8-s_9-s_9-|-|-s_3-|-s_0-s_1-|
2943,s_0-s_7-s_3-|-|-s_6-|-|-|-s_5
2944,s_1-s_9-s_6-s_8-s_9-s_7-|-|-|-s_1
2945,|-s_6-|-|-|-s_4-s_3-s_7-|-|
2946,|-|-s_5-|-s_9-|-|-s_9-s_5-s_6
2947,|-s_2-s_0-s_5-s_9-s_7-|-s_3-s_8-|
2948,|-|-s_8-s_7-|-|-s_6-s_3-s_3-|
2949,|-|-s_9-s_0-|-|-|-|-s_5-|
2950,|-|-|-|-s_5-s_8-s_4-s_8-|-|
2951,|-s_9-s_0-|-|-s_6-|-s_1-s_9-|
2952,s_5-|-s_2-s_8-s_4-|-s_7-|-s_2-|
2953,s_9-s_6-|-s_8-|-|-s_0-|-|-|
2954,s_2-s_9-s_4-|-|-s_3-s_3-s_0-|-s_3
2955,s_6-|-|-s_5-|-|-|-|-s_6-|
2956,s_1-|-s_0-s_2-|-s_7-s_7-s_4-|-s_6
2957,s_9-|-s_6-s_7-s_7-s_5-|-|-s_1-s_6
2958,s_9-s_9-s_5-s_1-|-|-s_5-s_3-s_1-s_4
2959,s_6-|-s_7-|-s_3-|-s_3-s_0-|-|
2960,|-s_2-s_2-|-|-s_6-s_1-s_6-|-s_1
2961,|-s_6-|-|-s_8-|-s_2-s_2-s_5-|
2962,|-|-|-|-s_1-|-s_8-s_2-s_9-|
2963,|-|-s_0-s_4-|-|-|-|-|-s_8
2964,s_0-|-|-s_4-|-s_0-s_3-|-s_3-|
2965,s_0-s_3-|-s_6-|-|-|-|-s_5-|
2966,|-|-s_2-s_1-|-|-|-s_5-|-s_5
2967,s_1-|-s_1-|-|-s_7-|-s_4-|-|
2968,s_0-s_8-|-|-s_4-|-s_2-s_9-s_8-|
2969,|-|-|-|-|-s_9-s_3-|-s_0-|
2970,|-s_0-|-|-|-s_0-s_1-|-s_0-|
2971,|-|-|-|-|-s_8-|-|-|-|
2972,|-|-|-s_9-s_4-s_4-|-s_1-s_5-s_1
2973,s_1-s_6-s_6-|-|-s_8-s_3-s_2-s_3-s_9
2974,s_9-s_1-s_0-s_1-s_4-s_1-|-|-|-|
2975,s_9-s_2-s_3-s_9-|-|-s_3-s_0-s_4-s_4
2976,s_7-|-s_1-s_3-s_3-|-s_3-|-s_4-s_0
2977,s_2-s_5-|-s_1-|-|-|-|-s_2-s_1
2978,|-|-s_0-s_6-s_1-s_1-|-|-s_3-s_8
2979,s_8-|-s_3-|-s_5-|-|-|-|-s_2
2980,|-|-|-s_8-s_7-|-|-|-|-|
2981,|-|-|-|-s_4-|-s_0-|-s_5-s_6
2982,|-s_1-|-|-s_8-s_3-s_9-s_2-|-|
2983,s_3-|-s_3-s_7-|-|-|-|-s_5-s_7
2984,s_1-|-|-s_6-s_8-|-|-|-s_3-|
2985,s_6-|-s_4-|-s_9-|-|-|-s_0-|
2986,s_4-s_9-|-|-s_3-s_3-s_0-|-s_5-|
2987,s_3-|-s_5-|-s_0-s_5-s_4-s_5-s_0-s_9
2988,s_9-|-|-|-s_7-s_6-s_3-|-|-|
2989,|-|-|-s_1-|-|-|-|-s_8-|
2990,|-s_3-|-|-|-s_5-|-|-|-|
2991,|-|-|-s_8-s_6-s_8-|-|-|-|
2992,s_8-|-|-|-s_2-|-|-s_0-s_2-s_0
2993,|-|-|-s_0-s_3-|-|-s_2-s_5-s_3
2994,s_8-s_7-|-|-|-s_6-|-|-s_3-s_3
2995,|-|-|-|-s_6-|-|-|-s_4-|
2996,s_8-|-s_9-s_0-|-s_9-s_9-|-|-|
2997,s_4-s_1-s_4-s_3-|-s_4-|-s_2-s_0-s_9
2998,s_1-|-s_6-|-s_6-|-|-|-s_1-|
2999,|-|-s_6-|-s_8-|-|-s_1-s_5-|
